p1.cpfCnpj,p2.cpfCnpj,frequency
06229829000147,08649539000188,2
04502287000109,10714416000125,2
04438212000106,09185570000178,2
41141383000103,17318988000134,2
02223342000104,03426484000123,2
14209485000132,05765913000112,2
32734295000116,44734671000151,2
70114780000186,24504409000103,2
00785860000188,11079047000109,2
01222778000108,40953788000175,2
04159816000113,06628333000146,2
04453838000191,41141383000103,2
13656820000188,19125796000137,2
02977362000162,00958548000220,2
05765913000112,17633219000120,2
10997953000120,09123654000187,2
01819620000110,08041620000180,2
63478895000194,10719048000108,2
11424100000161,70097530000185,2
06628333000146,12882932000194,2
10194075000104,24504409000103,2
17318988000134,17512503000149,2
42799163000126,40787152000109,2
07681597000126,03313938000150,2
10213388000162,09332395000102,2
05548063000109,24291940000145,2
03668566000184,07841319000199,2
00010218422490,00079884733449,2
10852945000195,04540204000176,2
02956500000127,07227808000155,2
73856593000166,06628333000146,2
06234797000178,73856593000166,2
00002368148426,00010206637403,2
10554743000167,07936090000176,2
41149410000186,12040718000190,2
02956500000127,41141383000103,2
11896538000142,09053134000226,2
41141383000103,11079047000109,2
07177669000100,19881445000156,2
12940493000129,05080790000186,2
11426166000190,03817043000152,2
08228010000190,04826424000160,2
67729178000220,05782733000149,2
04980517000145,67630541000174,2
02934130000127,06265304000167,2
00010206637403,00076845435472,2
00009157264406,00005892415406,2
00026250039449,00007172269489,2
13493236000159,01945326000154,2
10779833000156,44734671000151,2
00028889176881,00005892415406,2
06948769000112,35334424000177,2
00004531903404,00005371704485,2
70097530000185,05598984000178,2
10445253000122,04064641000160,2
10592570000171,07936090000176,2
05301712000164,02323033000106,2
00995371000150,44734671000151,2
05896491000114,44734671000151,2
10775856000192,12806121000104,2
10779833000156,12929519000138,2
12929519000138,10779833000156,2
11405384000149,61100244000130,2
05445711000193,11448947000186,2
06628333000146,04980517000145,2
18604768000130,11336916000133,2
07841319000199,24116337000127,2
00000000009903,10997953000120,2
12929519000138,06224321000156,2
41149410000186,13603534000154,2
17227485000153,06224321000156,2
42799163000126,60665981000703,2
09361916000141,05285282000134,2
09350715000149,17318988000134,2
14466615000112,04453838000191,2
10291098000137,11807734000101,2
09004901000126,11028345000170,2
09499826000111,00976914000192,2
34274233000102,13493236000159,2
09499826000111,07870719000122,2
00076845435472,00011749024500,2
11942071000120,09341462000147,2
08983789000150,01722296000117,2
44734671000151,32734295000116,2
09004901000126,02977362000162,2
05449553000140,13312369000181,2
16417577000133,04654716000163,2
01571702000198,00995371000150,2
01091310000121,07190090000170,2
07354656000151,08041620000180,2
06224321000156,10554743000167,2
07046164000107,10365996000192,2
09238106000100,08493422000158,2
19570720000382,08778201000126,2
00004133903498,00010420768475,2
34028316366353,33000118000179,2
00015106225434,00005639766409,2
11938541000181,16541244000111,2
10365996000192,03892344000140,2
06948769000112,12040718000190,2
90909631000110,04910323000173,2
00002368148426,00001922435430,2
02956500000127,09185570000178,2
06696359000121,11896538000142,2
00879316000103,01789822000166,2
19125796000137,01722296000117,2
11594848000102,04829970000155,2
10719048000108,08321484000182,2
00004133903498,00076845435472,2
15155318000119,00301402000126,2
00035652120800,00010420768475,2
00037391925420,00022741681805,2
01209587000106,04222335000105,2
24116337000127,10782385000140,2
01884446000199,04275808000132,2
00007809642413,00008605932406,2
01496690000184,03705891000170,2
09248402000184,09221904000111,2
33000118000179,09095183000140,2
09004901000126,17312837000179,2
40787152000109,08160290000142,2
00004133903498,00005332315406,2
08973901000171,08649539000188,2
04980517000145,00762455000144,2
19595745000179,14209485000132,2
70114780000186,07841319000199,2
35500289000192,38046843000100,2
40964066000116,07239645000120,2
07914131000123,01945326000154,2
17512503000149,15033987000118,2
00010420768475,00010218422490,2
41141383000103,02956500000127,2
04196645000100,33000118000179,2
05672519000130,03977181000107,2
05932624000160,08778201000126,2
67729178000220,41118886000150,2
00079884733449,00010206637403,2
70097530000185,06628333000146,2
02483928000108,42799163000126,2
11634427000168,07804037000111,2
01823326000181,12209627000136,2
10291098000137,07324070000144,2
08321484000182,10719048000108,2
01993341000178,05530615000143,2
06265304000167,02934130000127,2
05748217000106,04601397000128,2
06948769000112,13171283000186,2
00045099545149,00004064231481,2
07354656000151,02934130000127,2
05797987000130,14280894000125,2
12610267000180,11508867000179,2
05393059000100,18658386000199,2
00301402000126,15155318000119,2
01968077000112,36377091000126,2
18604768000130,09632333000108,2
40953788000175,08602732000163,2
05012754000185,07699268000102,2
09329259000155,00085822000112,2
05449553000140,17394356000150,2
20812326000120,06628333000146,2
19908170000105,14280894000125,2
15155318000119,09685217000157,2
02934130000127,07227808000155,2
60665981000622,12882932000194,2
05110330000153,07354656000151,2
05896491000114,05593405000285,2
02737867000150,09123654000187,2
03538267000125,70097282000172,2
60665981000622,67729178000220,2
02629120000188,07358710000137,2
06217437000168,40953788000175,2
10997953000120,33000118001221,2
02659765000163,01098180000159,2
11405384000149,16826043000160,2
00002368148426,00002408297435,2
05000571000140,33255787000191,2
41116138000138,34274233000102,2
00005729574401,00000356157881,2
05449553000140,11589693000116,2
07354656000151,08829277000133,2
41205907000174,08306584000130,2
11448947000186,05445711000193,2
00976179000117,03372105000160,2
06234797000178,04159816000113,2
00037391925420,00004560645400,2
06628333000146,04159816000113,2
10831701000126,05008240000156,2
00004444729830,00007809642413,2
00007502775480,00007172269489,2
15155318000119,04408503000151,2
16826043000160,06948769000112,2
10513210000137,07738796000123,2
00011749024500,00004560645400,2
12882932000194,65817900000171,2
02974662000198,05080790000186,2
02349756000176,09095183000140,2
00004133903498,00010475683498,2
00007172269489,00007502775480,2
35425172000191,42799163000126,2
06234797000178,12882932000194,2
00005751893476,00053080971434,2
17512503000149,16417577000133,2
03763290000113,13603534000154,2
00035652120800,00010206637403,2
05765913000112,70114780000186,2
03705891000170,05080790000186,2
07526979000185,07190090000170,2
09341462000147,11942071000120,2
09632333000108,18604768000130,2
05449553000140,17512503000149,2
11336916000133,08181106000140,2
13493236000159,03186531000109,2
00097291862434,00045099545149,2
08778201000126,35425172000191,2
05782733000149,08819724000173,2
00011185191402,00079884733449,2
11506179000170,40953788000175,2
08720827000181,10405481000179,2
10226284000192,24504409000103,2
00005729574401,00009569928468,2
05000571000140,06948769000112,2
18653044000186,03100722000106,2
32773418000128,05896491000114,2
11028345000170,01823326000181,2
07678950000119,08841421000157,2
14101470000156,04453838000191,2
18134823000175,07190352000104,2
00002861105470,00006386562496,2
12040718000190,07227808000155,2
07354656000151,04203988000147,2
12040718000190,07526979000185,2
09065654000178,03186531000109,2
07807909000103,03538267000125,2
10857845000151,07914131000123,2
06229829000147,02956500000127,2
02956500000127,06229829000147,2
01571702000198,06234797000178,2
14455837000130,03086586000147,2
07914131000123,10857845000151,2
00004531903404,00006174371492,2
13015436000104,10627398000144,2
41152398000169,01993341000178,2
00022741681805,00011185191402,2
04485495000147,05860546000136,2
05535319000135,08297855000138,2
01222778000108,35603307000161,2
12710916000114,12040718000190,2
70184403000113,06948769000112,2
54858014000170,01571702000198,2
14466615000112,11448947000186,2
61100244000130,05000571000140,2
10831701000126,35425172000191,2
05613388000110,24116337000127,2
35334424000177,10831701000126,2
00003974786406,00009569928468,2
04170764000186,35425172000191,2
00010420768475,00091056420430,2
16826043000160,11405384000149,2
00007554530429,00026250039449,2
04408503000151,06229829000147,2
11942071000120,14528882000177,2
09912207000107,03160525000182,2
03086586000147,17892706000108,2
90909631000110,61100244000130,2
09358430000154,00622097000174,2
04099366000110,35334424000177,2
08856937000175,11942071000120,2
00360305004010,01518579000141,2
05445711000193,08008183000101,2
11482605000182,09260688000113,2
05350766000110,06948769000112,2
00028889176881,00009157264406,2
00079836321420,00004851093446,2
03255805000174,17512503000149,2
07148726000115,04602789000101,2
07227808000155,07354656000151,2
09266128000176,04826424000160,2
05219643000144,07914131000123,2
04826424000160,05215437000166,2
05896491000114,95433397000111,2
00642923000147,12806121000104,2
00642923000147,01496690000184,2
06081203000136,09053134000145,2
12087373000120,07147056000112,2
05449553000140,01722296000117,2
13199098000108,03100722000106,2
02977362000162,05008240000156,2
10592570000171,16826043000160,2
05106015000152,01722296000117,2
06198597000107,02464845000163,2
13171283000186,11089066000116,2
12071175000179,24116337000127,2
00079884733449,00011749024500,2
67630541000174,11407854000103,2
07766436000135,01823326000181,2
05449553000140,10365996000192,2
17318988000134,08973901000171,2
00622097000174,09215807000116,2
18658386000199,05393059000100,2
00007554530429,00007172269489,2
00069233802434,00005639766409,2
16826043000160,10554743000167,2
02898097000127,04761653000144,2
13603534000154,07807909000103,2
06229829000147,02304035000140,2
05080790000186,01098180000159,2
03965517000103,09193047000193,2
17489702000183,07910782000145,2
12661996000165,03705891000170,2
05449553000140,14466615000112,2
11427407000116,07239645000120,2
05008240000156,19570720000382,2
11589693000116,17892706000108,2
03246587000101,10483375000103,2
01993341000178,41152398000169,2
00003859912402,00002189770777,2
10779833000156,10464359000173,2
09221904000111,08056849000199,2
12301419000162,40953788000175,2
00079884733449,00004560645400,2
02368789000163,05449553000140,2
09238106000100,11092098000170,2
00000133066851,00009157264406,2
00006174371492,00010420768475,2
07766436000135,06039211000114,2
05548063000109,02974662000198,2
12734018000104,09004901000126,2
03100722000106,16750167000100,2
00079884733449,00010475683498,2
01518579000141,00360305004010,2
00010557629497,00007554530429,2
07694009000270,09912207000107,2
06217437000168,11506179000170,2
16515252000193,03395396000101,2
07358710000137,13199098000108,2
00006079987414,00002189770777,2
41205907000174,07841319000199,2
08973901000171,07694009000270,2
02629120000188,04826424000160,2
07389284000107,13656820000188,2
05393059000100,07046164000107,2
12209627000136,01823326000181,2
02737867000150,00000000009903,2
00020065433858,00097291862434,2
04540204000176,10852945000195,2
10750168000178,07530825000167,2
00004531903404,00002368148426,2
02349756000176,33530486003225,2
13493236000159,09362211000149,2
00011185191402,00037391925420,2
05797987000130,12734018000104,2
06027925001001,04654716000163,2
03246587000101,10831701000126,2
00022741681805,00010420768475,2
11938541000181,05922811000163,2
33000118000179,00000000000191,2
03313938000150,07694009000270,2
03705891000170,05364404000188,2
35496595000100,04826424000160,2
07766436000135,17892706000108,2
00053080971434,00005751893476,2
02483940000104,13416446000143,2
00010420768475,00005371704485,2
02977362000162,00995371000150,2
05080790000186,08602732000163,2
14528882000177,11942071000120,2
05110330000153,35423169000139,2
05765913000112,07358710000137,2
00011749024500,00011185191402,2
02977362000162,03817043000152,2
67729178000220,73856593000166,2
10782385000140,24116337000127,2
00001922435430,00006174371492,2
01823326000181,17312837000179,2
00642923000147,08602732000163,2
09039574000148,17290835000126,2
08973901000171,04408503000151,2
24504409000103,15586856000168,2
00010420768475,00006174371492,2
08603680000140,07503465000104,2
01331989000189,08282077000103,2
34274233000102,04420916000151,2
35603307000161,12301419000162,2
34028316366353,00360305004010,2
24116337000127,20873342000123,2
11938541000181,16826043000160,2
00002839250438,00022741681805,2
12711139000122,00412020000170,2
00035652120800,00010475683498,2
10714416000125,07892563000180,2
13416446000143,02483940000104,2
11896538000142,05932624000160,2
04203988000147,10331873000130,2
06234797000178,01722296000117,2
00011185191402,00004133903498,2
05860546000136,09365396000145,2
67882621000117,56014475000191,2
18658386000199,05253747000175,2
07766436000135,09384762000103,2
07523694000190,08829277000133,2
00879316000103,03892344000140,2
17394356000150,05449553000140,2
19125796000137,10779833000156,2
73034746000190,16731167000162,2
04203988000147,07661707000198,2
03160525000182,05449553000140,2
08965403000187,08842555000192,2
00010475683498,00004133903498,2
11966359000134,16515252000193,2
